hh_id,person_id,is_head_of_household,married,gender,race,age,voted_in_2012,is_college_graduate,adult,hh_type,hh_income,is_urban,is_owner_of_home,tercile_of_census_tract_income,is_registered_democrat
2274,4789,0,Single,Male,White,31,1,0,1,unmarried_couple,100400,0,0,Top,1
2274,4790,0,Single,Male,White,3,0,1,0,unmarried_couple,100400,0,0,Top,0
2275,4791,1,Single,Female,White,34,1,1,1,unmarried_couple,101200,1,0,Bottom,1
2275,4792,0,Single,Male,White,30,1,1,1,unmarried_couple,101200,1,0,Bottom,0
2276,4793,1,Single,Male,White,34,0,0,1,single_Male_head_of_household,49800,0,0,Middle,0
2277,4794,1,Single,Male,Black,26,0,0,1,single_Male_head_of_household,44700,0,0,Top,1
2278,4795,1,Single,Female,Black,33,1,0,1,unmarried_couple,99600,0,0,Top,1
2278,4796,0,Single,Male,White,25,1,0,1,unmarried_couple,99600,0,0,Top,0
2278,4797,0,Single,Male,Black,6,0,1,0,unmarried_couple,99600,0,0,Top,0
2279,4798,1,Married,Female,White,29,0,0,1,married_couple,105800,1,1,Top,1
2279,4799,0,Married,Male,White,32,0,1,1,married_couple,105800,1,1,Top,1
2279,4800,0,Single,Female,White,3,0,1,0,married_couple,105800,1,1,Top,0
2280,4801,1,Single,Male,White,27,0,1,1,single_Male_head_of_household,44500,1,0,Top,0
2281,4802,1,Single,Male,Black,28,1,1,1,single_Male_head_of_household,54200,1,0,Bottom,0
2282,4803,1,Single,Male,White,32,1,1,1,single_Male_head_of_household,48800,1,0,Bottom,1
2283,4804,1,Single,Male,Asian,30,0,1,1,single_Male_head_of_household,42600,1,0,Middle,1
2284,4805,1,Single,Male,White,32,1,1,1,single_Male_head_of_household,44000,1,0,Top,0
2285,4806,1,Single,Male,Black,34,1,1,1,single_Male_head_of_household,45600,1,0,Top,1
2286,4807,1,Single,Male,White,28,1,0,1,single_Male_head_of_household,53300,0,0,Middle,1
2286,4808,0,Single,Female,White,4,0,1,0,single_Male_head_of_household,53300,0,0,Middle,0
2287,4809,1,Single,Female,White,32,0,1,1,unmarried_couple,104600,1,0,Bottom,0
2287,4810,0,Single,Male,White,32,0,1,1,unmarried_couple,104600,1,0,Bottom,0
2288,4811,1,Single,Female,Asian,34,1,0,1,single_Female_head_of_household,56200,0,0,Top,0
2289,4812,1,Married,Female,White,31,0,0,1,married_couple,104400,1,1,Bottom,0
2289,4813,0,Married,Male,Asian,33,1,0,1,married_couple,104400,1,1,Bottom,1
2290,4814,1,Single,Male,White,32,0,1,1,single_Male_head_of_household,53800,0,0,Bottom,0
2291,4815,1,Single,Male,White,30,0,1,1,single_Male_head_of_household,60800,1,0,Middle,0
2292,4816,1,Single,Male,White,28,1,0,1,single_Male_head_of_household,46000,1,0,Middle,0
2293,4817,1,Single,Male,Asian,30,0,1,1,single_Male_head_of_household,55900,1,0,Top,1
2293,4818,0,Single,Female,Asian,3,0,0,0,single_Male_head_of_household,55900,1,0,Top,0
2294,4819,1,Single,Female,White,28,1,0,1,single_Female_head_of_household,55200,0,0,Middle,0
2294,4820,0,Single,Male,White,5,0,1,0,single_Female_head_of_household,55200,0,0,Middle,0
2295,4821,1,Single,Female,White,33,1,1,1,unmarried_couple,96200,1,0,Bottom,1
2295,4822,0,Single,Male,Asian,31,0,1,1,unmarried_couple,96200,1,0,Bottom,0
2295,4823,0,Single,Female,White,3,0,1,0,unmarried_couple,96200,1,0,Bottom,0
2296,4824,1,Married,Female,White,28,1,1,1,married_couple,107400,1,1,Middle,1
2296,4825,0,Married,Male,White,25,0,0,1,married_couple,107400,1,1,Middle,0
2296,4826,0,Single,Male,White,4,0,1,0,married_couple,107400,1,1,Middle,0
2297,4827,1,Single,Female,White,30,0,0,1,unmarried_couple,110000,0,0,Top,0
2297,4828,0,Single,Male,Black,34,1,1,1,unmarried_couple,110000,0,0,Top,0
2298,4829,1,Single,Female,White,26,1,1,1,single_Female_head_of_household,52200,1,0,Top,0
2299,4830,1,Married,Female,White,31,0,0,1,married_couple,108400,0,1,Middle,0
2299,4831,0,Married,Male,White,32,1,0,1,married_couple,108400,0,1,Middle,0
2300,4832,1,Single,Female,Black,27,0,1,1,unmarried_couple,90000,0,0,Top,0
2300,4833,0,Single,Male,White,32,1,1,1,unmarried_couple,90000,0,0,Top,1
2300,4834,0,Single,Female,Black,5,0,1,0,unmarried_couple,90000,0,0,Top,0
2301,4835,1,Single,Female,Black,32,1,1,1,unmarried_couple,114200,0,0,Top,0
2301,4836,0,Single,Male,White,29,0,1,1,unmarried_couple,114200,0,0,Top,1
2301,4837,0,Single,Female,Black,5,0,1,0,unmarried_couple,114200,0,0,Top,0
2301,4838,0,Single,Male,Black,3,0,1,0,unmarried_couple,114200,0,0,Top,0
2302,4839,1,Married,Female,Asian,28,0,1,1,married_couple,118800,1,1,Top,0
2302,4840,0,Married,Male,Asian,31,1,1,1,married_couple,118800,1,1,Top,1
2302,4841,0,Single,Male,Asian,4,0,1,0,married_couple,118800,1,1,Top,0
2303,4842,1,Single,Female,White,33,0,1,1,unmarried_couple,99200,0,0,Top,0
2303,4843,0,Single,Male,White,31,1,1,1,unmarried_couple,99200,0,0,Top,0
2304,4844,1,Single,Female,Asian,34,0,1,1,unmarried_couple,111000,0,0,Top,1
2304,4845,0,Single,Male,White,28,0,0,1,unmarried_couple,111000,0,0,Top,0
2305,4846,1,Married,Female,White,32,1,1,1,married_couple,89400,0,1,Middle,0
2305,4847,0,Married,Male,White,31,1,1,1,married_couple,89400,0,1,Middle,1
2306,4848,1,Married,Female,White,26,0,1,1,married_couple,98200,0,1,Top,1
2306,4849,0,Married,Male,White,29,0,1,1,married_couple,98200,0,1,Top,0
2307,4850,1,Single,Male,White,30,0,1,1,single_Male_head_of_household,33700,1,0,Bottom,0
2308,4851,1,Single,Male,White,34,1,1,1,single_Male_head_of_household,48300,1,0,Top,0
2309,4852,1,Single,Female,White,34,0,1,1,unmarried_couple,89200,1,0,Top,1
2309,4853,0,Single,Male,Asian,33,0,1,1,unmarried_couple,89200,1,0,Top,0
2310,4854,1,Married,Female,Asian,30,1,1,1,married_couple,85400,1,1,Middle,0
2310,4855,0,Married,Male,White,26,1,0,1,married_couple,85400,1,1,Middle,1
2310,4856,0,Single,Male,Asian,5,0,1,0,married_couple,85400,1,1,Middle,0
2310,4857,0,Single,Male,Asian,3,0,1,0,married_couple,85400,1,1,Middle,0
2311,4858,1,Married,Female,White,32,0,0,1,married_couple,99000,1,1,Top,1
2311,4859,0,Married,Male,White,33,1,1,1,married_couple,99000,1,1,Top,1
2312,4860,1,Married,Female,White,28,0,1,1,married_couple,99200,0,1,Top,0
2312,4861,0,Married,Male,Asian,34,0,0,1,married_couple,99200,0,1,Top,0
2312,4862,0,Single,Female,White,7,0,1,0,married_couple,99200,0,1,Top,0
2313,4863,1,Single,Female,White,34,1,1,1,unmarried_couple,91000,0,0,Top,0
2313,4864,0,Single,Male,White,28,0,0,1,unmarried_couple,91000,0,0,Top,0
2314,4865,1,Single,Male,Black,26,1,1,1,single_Male_head_of_household,44200,1,0,Top,0
2315,4866,1,Single,Male,Asian,30,1,1,1,single_Male_head_of_household,50500,1,0,Top,0
2316,4867,1,Single,Female,White,34,0,1,1,unmarried_couple,101200,1,0,Bottom,1
2316,4868,0,Single,Male,White,27,0,0,1,unmarried_couple,101200,1,0,Bottom,0
2317,4869,1,Single,Female,Black,25,1,0,1,unmarried_couple,93200,0,0,Bottom,1
2317,4870,0,Single,Male,White,32,0,1,1,unmarried_couple,93200,0,0,Bottom,1
2317,4871,0,Single,Female,Black,6,0,0,0,unmarried_couple,93200,0,0,Bottom,0
2317,4872,0,Single,Female,Black,7,0,1,0,unmarried_couple,93200,0,0,Bottom,0
2318,4873,1,Single,Male,Asian,32,0,1,1,single_Male_head_of_household,50400,0,0,Top,0
2319,4874,1,Single,Male,White,33,0,1,1,single_Male_head_of_household,43200,0,0,Top,0
2320,4875,1,Married,Female,Black,33,1,1,1,married_couple,93000,0,1,Top,0
2320,4876,0,Married,Male,White,31,1,0,1,married_couple,93000,0,1,Top,0
2320,4877,0,Single,Male,Black,7,0,0,0,married_couple,93000,0,1,Top,0
2320,4878,0,Single,Female,Black,4,0,1,0,married_couple,93000,0,1,Top,0
2321,4879,1,Single,Female,White,31,1,1,1,single_Female_head_of_household,42000,1,0,Top,0
2322,4880,1,Single,Male,White,34,0,1,1,single_Male_head_of_household,49200,1,0,Bottom,0
2323,4881,1,Single,Male,White,32,0,1,1,single_Male_head_of_household,52000,1,0,Top,0
2323,4882,0,Single,Male,White,6,0,1,0,single_Male_head_of_household,52000,1,0,Top,0
2324,4883,1,Single,Female,Asian,26,0,0,1,single_Female_head_of_household,54000,1,0,Middle,1
2325,4884,1,Single,Male,White,26,0,1,1,single_Male_head_of_household,52000,0,0,Top,1
2326,4885,1,Single,Male,Asian,33,0,0,1,single_Male_head_of_household,51000,1,0,Top,0
2327,4886,1,Single,Male,White,31,0,1,1,single_Male_head_of_household,59400,1,0,Bottom,1
2328,4887,1,Single,Male,White,27,1,1,1,single_Male_head_of_household,45500,1,0,Middle,0
2329,4888,1,Single,Female,White,27,1,1,1,unmarried_couple,117000,1,0,Top,0
2329,4889,0,Single,Male,White,30,1,0,1,unmarried_couple,117000,1,0,Top,0
2329,4890,0,Single,Male,White,6,0,0,0,unmarried_couple,117000,1,0,Top,0
2330,4891,1,Single,Male,Asian,25,1,1,1,single_Male_head_of_household,44400,1,0,Top,1
2331,4892,1,Married,Female,White,27,1,0,1,married_couple,100000,0,1,Top,0
2331,4893,0,Married,Male,Black,34,0,1,1,married_couple,100000,0,1,Top,0
2332,4894,1,Married,Female,White,34,1,1,1,married_couple,92600,1,1,Top,0
2332,4895,0,Married,Male,White,33,1,0,1,married_couple,92600,1,1,Top,0
2333,4896,1,Single,Male,White,27,0,1,1,single_Male_head_of_household,48400,1,0,Bottom,1
2334,4897,1,Single,Female,White,32,1,0,1,unmarried_couple,105200,1,0,Top,0
2334,4898,0,Single,Male,White,34,1,0,1,unmarried_couple,105200,1,0,Top,0
2335,4899,1,Single,Female,White,29,0,1,1,single_Female_head_of_household,47800,0,0,Top,1
2336,4900,1,Single,Female,White,27,1,0,1,unmarried_couple,99000,1,0,Top,1
2336,4901,0,Single,Male,Asian,32,0,0,1,unmarried_couple,99000,1,0,Top,0
2336,4902,0,Single,Male,White,3,0,0,0,unmarried_couple,99000,1,0,Top,0
2336,4903,0,Single,Male,White,4,0,1,0,unmarried_couple,99000,1,0,Top,0
2337,4904,1,Single,Female,White,30,0,1,1,unmarried_couple,98400,1,0,Top,0
2337,4905,0,Single,Male,Asian,34,1,1,1,unmarried_couple,98400,1,0,Top,1
2338,4906,1,Single,Female,White,28,0,0,1,unmarried_couple,97400,1,0,Middle,0
2338,4907,0,Single,Male,White,33,0,1,1,unmarried_couple,97400,1,0,Middle,0
2338,4908,0,Single,Male,White,6,0,1,0,unmarried_couple,97400,1,0,Middle,0
2338,4909,0,Single,Male,White,4,0,1,0,unmarried_couple,97400,1,0,Middle,0
2339,4910,1,Single,Male,White,34,0,1,1,single_Male_head_of_household,48500,1,0,Middle,0
2340,4911,1,Single,Male,White,33,1,0,1,single_Male_head_of_household,48200,1,0,Bottom,1
2341,4912,1,Single,Male,White,33,1,0,1,single_Male_head_of_household,51600,1,0,Bottom,1
2341,4913,0,Single,Male,White,2,0,1,0,single_Male_head_of_household,51600,1,0,Bottom,0
2342,4914,1,Single,Female,White,26,0,1,1,unmarried_couple,92600,0,0,Middle,0
2342,4915,0,Single,Male,White,32,1,0,1,unmarried_couple,92600,0,0,Middle,0
2343,4916,1,Single,Female,Black,31,1,1,1,single_Female_head_of_household,39300,0,0,Middle,0
2344,4917,1,Single,Male,Black,31,1,0,1,single_Male_head_of_household,52000,0,0,Bottom,1
2345,4918,1,Single,Male,Asian,30,0,0,1,single_Male_head_of_household,50600,1,0,Top,0
2346,4919,1,Single,Male,Asian,25,1,1,1,single_Male_head_of_household,50200,1,0,Middle,0
2347,4920,1,Single,Female,White,33,1,0,1,single_Female_head_of_household,43500,1,0,Top,1
2347,4921,0,Single,Male,White,5,0,0,0,single_Female_head_of_household,43500,1,0,Top,0
2347,4922,0,Single,Male,White,4,0,1,0,single_Female_head_of_household,43500,1,0,Top,0
2348,4923,1,Married,Female,White,27,0,1,1,married_couple,112200,1,1,Top,0
2348,4924,0,Married,Male,White,32,0,1,1,married_couple,112200,1,1,Top,1
2348,4925,0,Single,Female,White,2,0,0,0,married_couple,112200,1,1,Top,0
2349,4926,1,Single,Male,White,33,0,1,1,single_Male_head_of_household,48400,1,0,Middle,1
2349,4927,0,Single,Male,White,3,0,1,0,single_Male_head_of_household,48400,1,0,Middle,0
2349,4928,0,Single,Female,White,2,0,1,0,single_Male_head_of_household,48400,1,0,Middle,0
2350,4929,1,Single,Female,White,31,0,1,1,single_Female_head_of_household,47900,1,0,Top,1
2351,4930,1,Single,Male,White,30,0,0,1,single_Male_head_of_household,54500,1,0,Top,0
2352,4931,1,Married,Female,Asian,32,1,0,1,married_couple,97800,0,1,Bottom,0
2352,4932,0,Married,Male,White,29,1,0,1,married_couple,97800,0,1,Bottom,0
2353,4933,1,Married,Female,White,29,1,0,1,married_couple,98000,0,1,Top,0
2353,4934,0,Married,Male,White,31,0,0,1,married_couple,98000,0,1,Top,0
2353,4935,0,Single,Female,White,6,0,1,0,married_couple,98000,0,1,Top,0
2354,4936,1,Married,Female,White,33,1,1,1,married_couple,101400,0,1,Top,0
2354,4937,0,Married,Male,White,25,0,1,1,married_couple,101400,0,1,Top,0
2355,4938,1,Single,Female,White,34,0,1,1,unmarried_couple,112600,1,0,Top,1
2355,4939,0,Single,Male,Asian,29,1,1,1,unmarried_couple,112600,1,0,Top,0
2356,4940,1,Married,Female,White,34,1,0,1,married_couple,83200,0,1,Bottom,0
2356,4941,0,Married,Male,White,25,0,1,1,married_couple,83200,0,1,Bottom,0
2356,4942,0,Single,Female,White,4,0,1,0,married_couple,83200,0,1,Bottom,0
2357,4943,1,Married,Female,White,34,0,1,1,married_couple,96600,1,1,Top,1
2357,4944,0,Married,Male,White,25,0,1,1,married_couple,96600,1,1,Top,0
2358,4945,1,Married,Female,White,33,0,1,1,married_couple,97200,1,1,Top,0
2358,4946,0,Married,Male,White,25,0,0,1,married_couple,97200,1,1,Top,0
2359,4947,1,Single,Female,Asian,31,1,0,1,unmarried_couple,111600,1,0,Middle,0
2359,4948,0,Single,Male,White,29,0,0,1,unmarried_couple,111600,1,0,Middle,1
2359,4949,0,Single,Male,Asian,7,0,1,0,unmarried_couple,111600,1,0,Middle,0
2360,4950,1,Single,Male,White,34,0,1,1,single_Male_head_of_household,47100,0,0,Bottom,1
2360,4951,0,Single,Male,White,3,0,1,0,single_Male_head_of_household,47100,0,0,Bottom,0
2360,4952,0,Single,Male,White,3,0,1,0,single_Male_head_of_household,47100,0,0,Bottom,0
2361,4953,1,Married,Female,Asian,32,1,1,1,married_couple,98200,0,1,Top,0
2361,4954,0,Married,Male,White,27,0,1,1,married_couple,98200,0,1,Top,0
2362,4955,1,Married,Female,Asian,33,1,0,1,married_couple,91000,0,1,Top,0
2362,4956,0,Married,Male,White,34,0,0,1,married_couple,91000,0,1,Top,0
2363,4957,1,Single,Male,White,30,0,1,1,single_Male_head_of_household,51700,1,0,Middle,0
2364,4958,1,Single,Female,White,28,1,1,1,unmarried_couple,92800,0,0,Bottom,0
2364,4959,0,Single,Male,White,27,1,1,1,unmarried_couple,92800,0,0,Bottom,0
2364,4960,0,Single,Female,White,5,0,0,0,unmarried_couple,92800,0,0,Bottom,0
2365,4961,1,Married,Female,White,30,1,1,1,married_couple,93400,1,1,Bottom,1
2365,4962,0,Married,Male,White,31,1,1,1,married_couple,93400,1,1,Bottom,0
2366,4963,1,Single,Female,Asian,34,0,1,1,unmarried_couple,97800,0,0,Middle,0
2366,4964,0,Single,Male,White,30,1,1,1,unmarried_couple,97800,0,0,Middle,0
2367,4965,1,Married,Female,White,32,0,1,1,married_couple,105200,1,1,Top,0
2367,4966,0,Married,Male,White,28,0,0,1,married_couple,105200,1,1,Top,0
2368,4967,1,Single,Female,White,33,0,0,1,unmarried_couple,93800,0,0,Top,0
2368,4968,0,Single,Male,Black,31,0,1,1,unmarried_couple,93800,0,0,Top,0
2368,4969,0,Single,Female,White,5,0,1,0,unmarried_couple,93800,0,0,Top,0
2369,4970,1,Single,Male,Asian,33,1,1,1,single_Male_head_of_household,50100,0,0,Top,1
2370,4971,1,Single,Female,Asian,32,0,1,1,unmarried_couple,108600,0,0,Bottom,0
2370,4972,0,Single,Male,White,34,1,1,1,unmarried_couple,108600,0,0,Bottom,1
2371,4973,1,Single,Male,White,27,1,0,1,single_Male_head_of_household,53600,1,0,Top,0
2372,4974,1,Single,Male,White,31,0,1,1,single_Male_head_of_household,48900,0,0,Bottom,1
2372,4975,0,Single,Male,White,6,0,0,0,single_Male_head_of_household,48900,0,0,Bottom,0
2373,4976,1,Single,Female,White,30,0,1,1,unmarried_couple,106400,0,0,Top,1
2373,4977,0,Single,Male,White,30,0,1,1,unmarried_couple,106400,0,0,Top,1
2373,4978,0,Single,Female,White,3,0,1,0,unmarried_couple,106400,0,0,Top,0
2373,4979,0,Single,Male,White,6,0,1,0,unmarried_couple,106400,0,0,Top,0
2374,4980,1,Single,Male,White,26,1,1,1,single_Male_head_of_household,48800,1,0,Middle,1
2375,4981,1,Single,Male,White,26,1,1,1,single_Male_head_of_household,52300,1,0,Bottom,1
2376,4982,1,Single,Female,Asian,34,0,1,1,single_Female_head_of_household,58900,1,0,Middle,0
2377,4983,1,Single,Female,White,31,1,0,1,unmarried_couple,119400,1,0,Top,0
2377,4984,0,Single,Male,White,30,1,1,1,unmarried_couple,119400,1,0,Top,0
2377,4985,0,Single,Male,White,3,0,1,0,unmarried_couple,119400,1,0,Top,0
2378,4986,1,Single,Female,Asian,25,1,0,1,unmarried_couple,86800,1,0,Top,0
2378,4987,0,Single,Male,White,30,1,1,1,unmarried_couple,86800,1,0,Top,0
2379,4988,1,Single,Female,White,27,1,1,1,unmarried_couple,85800,0,0,Top,0
2379,4989,0,Single,Male,White,29,0,0,1,unmarried_couple,85800,0,0,Top,0
2379,4990,0,Single,Male,White,4,0,1,0,unmarried_couple,85800,0,0,Top,0
2379,4991,0,Single,Male,White,2,0,1,0,unmarried_couple,85800,0,0,Top,0
2380,4992,1,Married,Female,White,28,1,1,1,married_couple,98800,1,1,Middle,0
2380,4993,0,Married,Male,White,30,0,1,1,married_couple,98800,1,1,Middle,0
2381,4994,1,Single,Female,White,32,0,1,1,unmarried_couple,109600,1,0,Bottom,1
2381,4995,0,Single,Male,Black,34,0,1,1,unmarried_couple,109600,1,0,Bottom,1
2381,4996,0,Single,Female,White,6,0,0,0,unmarried_couple,109600,1,0,Bottom,0
2382,4997,1,Married,Female,White,33,0,0,1,married_couple,114200,0,1,Top,0
2382,4998,0,Married,Male,Black,26,0,1,1,married_couple,114200,0,1,Top,0
2383,4999,1,Single,Female,White,30,0,1,1,unmarried_couple,117600,1,0,Top,1
2383,5000,0,Single,Male,Asian,32,1,1,1,unmarried_couple,117600,1,0,Top,0
2383,5001,0,Single,Male,White,3,0,1,0,unmarried_couple,117600,1,0,Top,0
2384,5002,1,Single,Female,Black,34,1,0,1,single_Female_head_of_household,43100,1,0,Top,0
2384,5003,0,Single,Female,Black,6,0,0,0,single_Female_head_of_household,43100,1,0,Top,0
2385,5004,1,Married,Female,White,25,1,1,1,married_couple,100400,1,1,Top,0
2385,5005,0,Married,Male,White,30,1,0,1,married_couple,100400,1,1,Top,1
2386,5006,1,Single,Female,White,34,0,1,1,unmarried_couple,111400,0,0,Middle,0
2386,5007,0,Single,Male,White,31,1,1,1,unmarried_couple,111400,0,0,Middle,0
2387,5008,1,Single,Male,White,25,1,1,1,single_Male_head_of_household,50600,1,0,Top,0
2388,5009,1,Single,Male,Black,26,0,1,1,single_Male_head_of_household,51600,0,0,Top,1
2389,5010,1,Married,Female,Asian,33,0,1,1,married_couple,95200,0,1,Bottom,1
2389,5011,0,Married,Male,White,34,1,1,1,married_couple,95200,0,1,Bottom,0
2389,5012,0,Single,Male,Asian,6,0,1,0,married_couple,95200,0,1,Bottom,0
2390,5013,1,Single,Female,White,34,0,1,1,unmarried_couple,93800,0,0,Bottom,1
2390,5014,0,Single,Male,White,33,0,0,1,unmarried_couple,93800,0,0,Bottom,0
2390,5015,0,Single,Male,White,7,0,0,0,unmarried_couple,93800,0,0,Bottom,0
2391,5016,1,Single,Female,White,34,0,1,1,unmarried_couple,102800,1,0,Middle,0
2391,5017,0,Single,Male,White,30,0,1,1,unmarried_couple,102800,1,0,Middle,1
2392,5018,1,Single,Male,White,32,1,0,1,single_Male_head_of_household,56600,0,0,Bottom,1
2393,5019,1,Single,Male,White,27,0,1,1,single_Male_head_of_household,48500,1,0,Top,1
2394,5020,1,Single,Female,Black,34,1,1,1,unmarried_couple,80000,1,0,Bottom,1
2394,5021,0,Single,Male,White,32,1,0,1,unmarried_couple,80000,1,0,Bottom,0
2395,5022,1,Single,Male,Black,32,0,1,1,single_Male_head_of_household,52800,1,0,Top,0
2396,5023,1,Single,Female,Asian,32,1,1,1,unmarried_couple,108800,1,0,Top,0
2396,5024,0,Single,Male,Asian,34,1,0,1,unmarried_couple,108800,1,0,Top,0
2397,5025,1,Married,Female,Asian,25,0,1,1,married_couple,107000,1,1,Bottom,1
2397,5026,0,Married,Male,White,34,0,1,1,married_couple,107000,1,1,Bottom,1
2397,5027,0,Single,Male,Asian,7,0,0,0,married_couple,107000,1,1,Bottom,0
2398,5028,1,Single,Male,Black,33,0,0,1,single_Male_head_of_household,49800,0,0,Bottom,1
2399,5029,1,Single,Male,White,34,0,0,1,single_Male_head_of_household,47500,1,0,Top,1
2400,5030,1,Single,Female,White,31,0,1,1,unmarried_couple,99200,1,0,Top,0
2400,5031,0,Single,Male,White,31,1,1,1,unmarried_couple,99200,1,0,Top,0
2401,5032,1,Single,Female,White,33,0,1,1,unmarried_couple,100000,1,0,Top,1
2401,5033,0,Single,Male,White,30,1,1,1,unmarried_couple,100000,1,0,Top,0
2402,5034,1,Single,Female,White,25,1,1,1,unmarried_couple,104200,1,0,Top,1
2402,5035,0,Single,Male,White,32,1,0,1,unmarried_couple,104200,1,0,Top,0
2403,5036,1,Single,Male,Asian,25,0,1,1,single_Male_head_of_household,44300,1,0,Middle,0
2404,5037,1,Single,Male,White,33,0,1,1,single_Male_head_of_household,48600,0,0,Top,0
2405,5038,1,Married,Female,Black,30,0,1,1,married_couple,97400,1,1,Top,1
2405,5039,0,Married,Male,Asian,29,1,1,1,married_couple,97400,1,1,Top,1
2405,5040,0,Single,Female,Black,5,0,1,0,married_couple,97400,1,1,Top,0
2406,5041,1,Single,Female,Asian,34,1,1,1,unmarried_couple,92200,1,0,Top,1
2406,5042,0,Single,Male,Asian,32,0,1,1,unmarried_couple,92200,1,0,Top,0
2406,5043,0,Single,Female,Asian,3,0,1,0,unmarried_couple,92200,1,0,Top,0
2407,5044,1,Married,Female,Asian,34,1,0,1,married_couple,90200,0,1,Top,0
2407,5045,0,Married,Male,Black,34,0,0,1,married_couple,90200,0,1,Top,0
2408,5046,1,Single,Female,Black,25,0,1,1,unmarried_couple,114800,1,0,Bottom,0
2408,5047,0,Single,Male,White,30,0,1,1,unmarried_couple,114800,1,0,Bottom,0
2408,5048,0,Single,Male,Black,5,0,1,0,unmarried_couple,114800,1,0,Bottom,0
2409,5049,1,Single,Male,White,33,1,0,1,single_Male_head_of_household,47000,1,0,Top,1
2410,5050,1,Single,Female,Black,34,1,0,1,unmarried_couple,86600,0,0,Top,0
2410,5051,0,Single,Male,White,34,1,1,1,unmarried_couple,86600,0,0,Top,0
2411,5052,1,Married,Female,White,32,0,0,1,married_couple,98400,1,1,Bottom,0
2411,5053,0,Married,Male,White,34,0,1,1,married_couple,98400,1,1,Bottom,1
2411,5054,0,Single,Female,White,4,0,0,0,married_couple,98400,1,1,Bottom,0
2411,5055,0,Single,Female,White,3,0,1,0,married_couple,98400,1,1,Bottom,0
2412,5056,1,Single,Male,White,32,1,1,1,single_Male_head_of_household,42500,0,0,Top,0
2413,5057,1,Single,Female,White,30,0,1,1,unmarried_couple,106200,0,0,Middle,1
2413,5058,0,Single,Male,White,25,0,1,1,unmarried_couple,106200,0,0,Middle,1
2414,5059,1,Single,Male,White,32,0,1,1,single_Male_head_of_household,52400,1,0,Top,0
2415,5060,1,Single,Female,Asian,32,0,1,1,single_Female_head_of_household,49100,0,0,Top,0
2416,5061,1,Married,Female,Black,30,0,1,1,married_couple,107800,1,1,Middle,0
