hh_id,hh_type,race
3249,married_couple,White
3250,unmarried_couple,White
3251,unmarried_couple,White
3251,unmarried_couple,Black
3252,married_couple,White
3253,married_couple,White
3254,married_couple,Asian
3255,single_Female_head_of_household,Asian
3256,married_couple,White
3257,unmarried_couple,Black
3257,unmarried_couple,White
3258,unmarried_couple,White
3259,single_Female_head_of_household,White
3260,married_couple,White
3261,unmarried_couple,Asian
3261,unmarried_couple,White
3262,unmarried_couple,White
3263,unmarried_couple,White
3264,single_Male_head_of_household,White
3265,unmarried_couple,White
3266,single_Male_head_of_household,White
3267,single_Male_head_of_household,White
3268,married_couple,Asian
3268,married_couple,White
3269,married_couple,White
3270,unmarried_couple,White
3271,unmarried_couple,White
3272,married_couple,White
3273,married_couple,Black
3273,married_couple,Asian
3274,unmarried_couple,Black
3274,unmarried_couple,Asian
3275,single_Male_head_of_household,Asian
3276,married_couple,Asian
3276,married_couple,White
3277,unmarried_couple,White
3278,single_Female_head_of_household,Asian
3279,unmarried_couple,White
3280,single_Female_head_of_household,Black
3281,single_Male_head_of_household,Black
3282,single_Male_head_of_household,White
3283,married_couple,Asian
3283,married_couple,Black
3284,single_Male_head_of_household,Black
3285,single_Male_head_of_household,Black
3286,married_couple,Asian
3286,married_couple,White
3287,unmarried_couple,Asian
3287,unmarried_couple,White
3288,single_Female_head_of_household,White
3289,unmarried_couple,White
3290,married_couple,White
3290,married_couple,Asian
3291,married_couple,Asian
3291,married_couple,White
3292,married_couple,White
3292,married_couple,Asian
3293,single_Female_head_of_household,White
3294,single_Male_head_of_household,White
3295,unmarried_couple,White
3296,unmarried_couple,Black
3296,unmarried_couple,White
3297,married_couple,White
3298,single_Female_head_of_household,White
3299,single_Male_head_of_household,White
3300,unmarried_couple,Asian
3300,unmarried_couple,White
3301,unmarried_couple,Black
3301,unmarried_couple,White
3302,married_couple,Asian
3302,married_couple,White
3303,single_Female_head_of_household,White
3304,single_Male_head_of_household,White
3305,married_couple,White
3305,married_couple,Asian
3306,married_couple,White
3307,unmarried_couple,Black
3307,unmarried_couple,White
3308,single_Male_head_of_household,White
3309,unmarried_couple,Asian
3309,unmarried_couple,White
3310,single_Male_head_of_household,White
3311,single_Female_head_of_household,Asian
3312,married_couple,White
3313,single_Female_head_of_household,White
3314,single_Male_head_of_household,White
3315,single_Female_head_of_household,White
3316,unmarried_couple,Asian
3317,single_Male_head_of_household,White
3318,single_Male_head_of_household,White
3319,unmarried_couple,White
3320,unmarried_couple,Black
3320,unmarried_couple,White
3321,single_Male_head_of_household,White
3322,single_Male_head_of_household,White
3323,single_Male_head_of_household,White
3324,single_Female_head_of_household,White
3325,unmarried_couple,White
3326,married_couple,Black
3326,married_couple,Asian
3327,married_couple,Black
3327,married_couple,White
3328,unmarried_couple,White
3329,single_Male_head_of_household,White
3330,unmarried_couple,White
3331,married_couple,Asian
3331,married_couple,White
3332,single_Male_head_of_household,White
3333,single_Male_head_of_household,White
3334,single_Male_head_of_household,Asian
3335,single_Female_head_of_household,White
3336,single_Female_head_of_household,White
3337,married_couple,White
3337,married_couple,Black
3338,married_couple,White
3339,single_Male_head_of_household,White
3340,single_Male_head_of_household,White
3341,single_Male_head_of_household,Asian
3342,unmarried_couple,White
3343,unmarried_couple,White
3344,single_Male_head_of_household,White
3345,single_Female_head_of_household,White
3346,single_Female_head_of_household,White
3347,single_Male_head_of_household,White
3348,single_Male_head_of_household,White
3349,single_Male_head_of_household,Black
3350,single_Male_head_of_household,White
3351,single_Male_head_of_household,White
3352,unmarried_couple,White
3352,unmarried_couple,Asian
3353,single_Male_head_of_household,White
3354,unmarried_couple,White
3355,unmarried_couple,White
3356,single_Male_head_of_household,White
3357,married_couple,White
3357,married_couple,Black
3358,married_couple,White
3359,married_couple,White
3360,single_Male_head_of_household,White
3361,single_Male_head_of_household,White
3362,single_Male_head_of_household,White
3363,unmarried_couple,Asian
3363,unmarried_couple,White
3364,single_Male_head_of_household,White
3365,single_Male_head_of_household,White
3366,single_Female_head_of_household,White
3367,unmarried_couple,White
3367,unmarried_couple,Asian
3368,unmarried_couple,Asian
3368,unmarried_couple,White
3369,unmarried_couple,Asian
3369,unmarried_couple,White
3370,single_Male_head_of_household,White
3371,unmarried_couple,Asian
3371,unmarried_couple,Black
3372,unmarried_couple,White
3373,single_Male_head_of_household,Black
3374,married_couple,White
3374,married_couple,Asian
3375,single_Female_head_of_household,Black
3376,single_Male_head_of_household,Black
3377,unmarried_couple,White
3378,single_Male_head_of_household,Asian
3379,single_Female_head_of_household,White
3380,single_Female_head_of_household,Asian
3381,married_couple,White
3382,married_couple,White
3383,unmarried_couple,Asian
3383,unmarried_couple,White
3384,single_Male_head_of_household,White
3385,unmarried_couple,White
3386,single_Male_head_of_household,White
3387,single_Male_head_of_household,White
3388,single_Female_head_of_household,White
3389,single_Female_head_of_household,White
3390,single_Male_head_of_household,White
3391,married_couple,White
3391,married_couple,Asian
3392,unmarried_couple,White
3392,unmarried_couple,Black
3393,single_Female_head_of_household,White
3394,single_Male_head_of_household,White
3395,unmarried_couple,Black
3395,unmarried_couple,Asian
3396,married_couple,White
3397,unmarried_couple,Asian
3397,unmarried_couple,White
3398,married_couple,White
3398,married_couple,Black
3399,single_Male_head_of_household,White
3400,single_Male_head_of_household,White
3401,single_Male_head_of_household,White
3402,single_Male_head_of_household,Asian
3403,single_Male_head_of_household,White
3404,married_couple,White
3404,married_couple,Asian
3405,unmarried_couple,White
3405,unmarried_couple,Asian
3406,unmarried_couple,White
3407,unmarried_couple,White
3407,unmarried_couple,Black
3408,unmarried_couple,White
3409,single_Male_head_of_household,White
3410,unmarried_couple,Black
3410,unmarried_couple,White
3411,single_Male_head_of_household,Black
3412,unmarried_couple,Black
3412,unmarried_couple,Asian
3413,single_Male_head_of_household,White
3414,married_couple,White
3415,single_Male_head_of_household,White
3416,unmarried_couple,White
3417,unmarried_couple,White
3418,married_couple,White
3419,married_couple,White
3419,married_couple,Asian
3420,married_couple,White
3420,married_couple,Asian
3421,married_couple,White
3421,married_couple,Asian
3422,unmarried_couple,White
3422,unmarried_couple,Black
3423,married_couple,Asian
3423,married_couple,White
3424,unmarried_couple,White
3424,unmarried_couple,Asian
3425,single_Male_head_of_household,White
3426,single_Male_head_of_household,White
3427,unmarried_couple,Black
3427,unmarried_couple,Asian
3428,single_Female_head_of_household,White
3429,married_couple,White
3430,unmarried_couple,Black
3430,unmarried_couple,White
3431,married_couple,White
3432,single_Male_head_of_household,White
3433,single_Male_head_of_household,White
3434,unmarried_couple,Asian
3434,unmarried_couple,White
3435,married_couple,White
3436,married_couple,White
3436,married_couple,Black
3437,married_couple,White
3438,single_Male_head_of_household,White
3439,single_Male_head_of_household,White
3440,unmarried_couple,Asian
3440,unmarried_couple,White
3441,married_couple,White
3442,single_Male_head_of_household,White
3443,single_Female_head_of_household,White
3444,unmarried_couple,White
3444,unmarried_couple,Asian
3445,married_couple,White
3446,unmarried_couple,White
3447,single_Male_head_of_household,Asian
3448,unmarried_couple,White
3449,unmarried_couple,Asian
3449,unmarried_couple,White
3450,single_Female_head_of_household,Black
3451,unmarried_couple,White
3452,single_Male_head_of_household,White
3453,single_Male_head_of_household,White
3454,unmarried_couple,White
3454,unmarried_couple,Asian
3455,single_Male_head_of_household,White
3456,unmarried_couple,Asian
3456,unmarried_couple,White
3457,unmarried_couple,White
3458,single_Male_head_of_household,White
3459,unmarried_couple,Asian
3459,unmarried_couple,White
3460,unmarried_couple,Asian
3460,unmarried_couple,White
3461,unmarried_couple,White
3462,single_Female_head_of_household,White
3463,unmarried_couple,White
3463,unmarried_couple,Black
3464,single_Female_head_of_household,White
3465,single_Male_head_of_household,White
3466,unmarried_couple,White
3467,single_Male_head_of_household,White
3468,married_couple,Black
3468,married_couple,White
3469,married_couple,Asian
3469,married_couple,White
3470,single_Male_head_of_household,Black
3471,single_Male_head_of_household,White
3472,unmarried_couple,Asian
3472,unmarried_couple,White
3473,single_Male_head_of_household,White
3474,unmarried_couple,White
3474,unmarried_couple,Asian
3475,married_couple,White
3475,married_couple,Asian
3476,single_Male_head_of_household,White
3477,single_Male_head_of_household,Black
3478,unmarried_couple,White
3479,single_Male_head_of_household,White
3480,unmarried_couple,White
3480,unmarried_couple,Asian
3481,married_couple,White
3482,unmarried_couple,Black
3482,unmarried_couple,White
3483,unmarried_couple,White
3484,married_couple,White
3484,married_couple,Black
3485,married_couple,White
3486,unmarried_couple,Asian
3487,single_Female_head_of_household,Asian
3488,unmarried_couple,White
3488,unmarried_couple,Black
3489,single_Male_head_of_household,White
3490,married_couple,White
3491,single_Male_head_of_household,Black
3492,married_couple,White
3493,unmarried_couple,White
3494,unmarried_couple,White
3495,unmarried_couple,White
3496,unmarried_couple,White
3497,single_Male_head_of_household,White
3498,unmarried_couple,White
3498,unmarried_couple,Black
3499,unmarried_couple,Black
3499,unmarried_couple,White
3500,married_couple,White
3500,married_couple,Black
3501,married_couple,White
3502,married_couple,Black
3502,married_couple,White
3503,single_Male_head_of_household,Black
3504,single_Male_head_of_household,White
3505,single_Male_head_of_household,White
3506,single_Male_head_of_household,White
3507,unmarried_couple,White
3508,unmarried_couple,White
3509,single_Female_head_of_household,White
3510,unmarried_couple,White
3511,unmarried_couple,White
3511,unmarried_couple,Black
3512,single_Male_head_of_household,White
3513,married_couple,White
3514,married_couple,Asian
3514,married_couple,White
3515,single_Male_head_of_household,White
3516,single_Male_head_of_household,White
3517,unmarried_couple,White
3517,unmarried_couple,Asian
3518,unmarried_couple,White
3518,unmarried_couple,Asian
3519,unmarried_couple,White
3520,unmarried_couple,White
3521,unmarried_couple,White
3522,single_Male_head_of_household,White
3523,married_couple,Black
3523,married_couple,White
3524,unmarried_couple,Asian
3524,unmarried_couple,White
3525,single_Male_head_of_household,Asian
3526,unmarried_couple,White
3527,single_Male_head_of_household,Asian
3528,unmarried_couple,White
3529,unmarried_couple,White
3530,married_couple,White
3531,unmarried_couple,White
3531,unmarried_couple,Asian
3532,unmarried_couple,White
3533,unmarried_couple,White
3534,single_Male_head_of_household,White
3535,unmarried_couple,White
3535,unmarried_couple,Asian
3536,married_couple,White
3536,married_couple,Black
3537,single_Male_head_of_household,Asian
3538,married_couple,Black
3538,married_couple,White
3539,single_Female_head_of_household,Asian
3540,unmarried_couple,White
3541,single_Male_head_of_household,White
3542,unmarried_couple,White
3543,single_Female_head_of_household,Asian
3544,unmarried_couple,White
3545,married_couple,White
3545,married_couple,Asian
3546,married_couple,Asian
3546,married_couple,White
3547,married_couple,White
3548,married_couple,White
3549,unmarried_couple,White
3550,unmarried_couple,White
3551,single_Male_head_of_household,White
3552,single_Male_head_of_household,White
3553,married_couple,White
3554,unmarried_couple,Asian
3554,unmarried_couple,White
3555,single_Male_head_of_household,White
3556,married_couple,White
3556,married_couple,Asian
3557,single_Female_head_of_household,White
3558,married_couple,Asian
3559,single_Male_head_of_household,White
3560,unmarried_couple,White
3561,single_Female_head_of_household,White
