,hh_id,person_id,is_head_of_household,married,gender,race,age,voted_in_2012,is_college_graduate,adult,hh_type,hh_income,is_urban,is_owner_of_home,tercile_of_census_tract_income,is_registered_democrat
3339,1590,3340,1,Single,Male,White,34,1,1,1,single_Male_head_of_household,45800,0,0,Top,0.0
3340,1591,3341,1,Single,Female,Black,32,1,1,1,unmarried_couple,95600,1,0,Bottom,0.0
3341,1591,3342,0,Single,Male,Black,34,0,1,1,unmarried_couple,95600,1,0,Bottom,0.0
3342,1592,3343,1,Single,Female,White,27,1,1,1,unmarried_couple,97400,1,0,Top,0.0
3343,1592,3344,0,Single,Male,White,31,0,0,1,unmarried_couple,97400,1,0,Top,0.0
3344,1593,3345,1,Single,Female,White,32,0,1,1,single_Female_head_of_household,48500,0,0,Top,0.0
3345,1594,3346,1,Single,Male,Asian,26,1,1,1,single_Male_head_of_household,47300,1,0,Top,0.0
3346,1595,3347,1,Married,Female,White,32,1,1,1,married_couple,109200,0,1,Top,0.0
3347,1595,3348,0,Married,Male,White,31,0,1,1,married_couple,109200,0,1,Top,0.0
3348,1596,3349,1,Married,Female,White,32,0,1,1,married_couple,101200,0,1,Top,1.0
3349,1596,3350,0,Married,Male,White,30,1,1,1,married_couple,101200,0,1,Top,0.0
3350,1596,3351,0,Single,Female,White,3,0,0,0,married_couple,101200,0,1,Top,0.0
3351,1596,3352,0,Single,Male,White,5,0,1,0,married_couple,101200,0,1,Top,0.0
3352,1597,3353,1,Single,Male,Asian,33,1,0,1,single_Male_head_of_household,42400,0,0,Top,0.0
3353,1598,3354,1,Single,Male,White,32,0,1,1,single_Male_head_of_household,60800,0,0,Top,0.0
3354,1599,3355,1,Single,Male,White,33,0,1,1,single_Male_head_of_household,57000,0,0,Top,1.0
3355,1600,3356,1,Married,Female,White,27,0,1,1,married_couple,102800,1,1,Bottom,1.0
3356,1600,3357,0,Married,Male,White,33,0,1,1,married_couple,102800,1,1,Bottom,0.0
3357,1600,3358,0,Single,Male,White,5,0,1,0,married_couple,102800,1,1,Bottom,0.0
3358,1601,3359,1,Single,Female,White,28,1,0,1,unmarried_couple,120600,0,0,Top,0.0
3359,1601,3360,0,Single,Male,Asian,31,0,1,1,unmarried_couple,120600,0,0,Top,0.0
3360,1602,3361,1,Single,Female,White,34,1,1,1,unmarried_couple,96800,1,0,Top,0.0
3361,1602,3362,0,Single,Male,Asian,33,1,0,1,unmarried_couple,96800,1,0,Top,0.0
3362,1602,3363,0,Single,Female,White,6,0,1,0,unmarried_couple,96800,1,0,Top,0.0
3363,1603,3364,1,Married,Female,White,27,0,0,1,married_couple,96800,1,1,Bottom,0.0
3364,1603,3365,0,Married,Male,Asian,31,1,1,1,married_couple,96800,1,1,Bottom,1.0
3365,1604,3366,1,Single,Female,White,27,1,1,1,unmarried_couple,84800,1,0,Bottom,1.0
3366,1604,3367,0,Single,Male,White,25,1,1,1,unmarried_couple,84800,1,0,Bottom,1.0
3367,1604,3368,0,Single,Male,White,7,0,1,0,unmarried_couple,84800,1,0,Bottom,0.0
3368,1605,3369,1,Single,Male,White,34,1,1,1,single_Male_head_of_household,41100,1,0,Top,1.0
3369,1606,3370,1,Single,Male,White,26,1,1,1,single_Male_head_of_household,47400,1,0,Middle,0.0
3370,1607,3371,1,Single,Female,Asian,32,0,0,1,single_Female_head_of_household,52700,1,0,Top,0.0
3371,1608,3372,1,Married,Female,White,31,0,1,1,married_couple,105600,1,1,Top,0.0
3372,1608,3373,0,Married,Male,White,32,0,1,1,married_couple,105600,1,1,Top,0.0
3373,1609,3374,1,Married,Female,White,32,0,0,1,married_couple,88000,0,1,Top,0.0
3374,1609,3375,0,Married,Male,White,25,1,1,1,married_couple,88000,0,1,Top,0.0
3375,1610,3376,1,Single,Female,Asian,32,1,1,1,unmarried_couple,107000,1,0,Middle,1.0
3376,1610,3377,0,Single,Male,Asian,34,1,0,1,unmarried_couple,107000,1,0,Middle,0.0
3377,1610,3378,0,Single,Male,Asian,5,0,1,0,unmarried_couple,107000,1,0,Middle,0.0
3378,1610,3379,0,Single,Male,Asian,5,0,1,0,unmarried_couple,107000,1,0,Middle,0.0
3379,1611,3380,1,Single,Female,White,32,1,0,1,unmarried_couple,113800,1,0,Top,0.0
3380,1611,3381,0,Single,Male,White,27,0,1,1,unmarried_couple,113800,1,0,Top,0.0
3381,1612,3382,1,Single,Female,Asian,31,1,1,1,unmarried_couple,88800,0,0,Top,1.0
3382,1612,3383,0,Single,Male,White,33,1,1,1,unmarried_couple,88800,0,0,Top,1.0
3383,1612,3384,0,Single,Male,Asian,4,0,1,0,unmarried_couple,88800,0,0,Top,0.0
3384,1612,3385,0,Single,Female,Asian,4,0,0,0,unmarried_couple,88800,0,0,Top,0.0
3385,1613,3386,1,Single,Female,Asian,31,1,1,1,unmarried_couple,90800,1,0,Bottom,0.0
3386,1613,3387,0,Single,Male,White,33,1,1,1,unmarried_couple,90800,1,0,Bottom,0.0
3387,1613,3388,0,Single,Male,Asian,5,0,1,0,unmarried_couple,90800,1,0,Bottom,0.0
3388,1614,3389,1,Single,Female,White,34,1,1,1,unmarried_couple,119400,1,0,Top,0.0
3389,1614,3390,0,Single,Male,White,29,0,0,1,unmarried_couple,119400,1,0,Top,0.0
3390,1615,3391,1,Single,Female,White,31,1,1,1,unmarried_couple,89000,0,0,Top,0.0
3391,1615,3392,0,Single,Male,White,32,0,1,1,unmarried_couple,89000,0,0,Top,0.0
3392,1616,3393,1,Single,Female,White,33,0,0,1,unmarried_couple,107000,1,0,Middle,0.0
3393,1616,3394,0,Single,Male,White,33,1,1,1,unmarried_couple,107000,1,0,Middle,1.0
3394,1617,3395,1,Single,Female,White,30,1,0,1,unmarried_couple,119800,0,0,Middle,0.0
3395,1617,3396,0,Single,Male,White,26,0,1,1,unmarried_couple,119800,0,0,Middle,0.0
3396,1618,3397,1,Single,Female,White,27,1,1,1,unmarried_couple,91000,0,0,Top,0.0
3397,1618,3398,0,Single,Male,White,31,0,0,1,unmarried_couple,91000,0,0,Top,0.0
3398,1619,3399,1,Single,Female,White,29,1,1,1,unmarried_couple,101000,0,0,Top,0.0
3399,1619,3400,0,Single,Male,White,33,1,1,1,unmarried_couple,101000,0,0,Top,0.0
3400,1620,3401,1,Single,Male,White,31,0,1,1,single_Male_head_of_household,51300,0,0,Top,0.0
3401,1621,3402,1,Married,Female,White,28,1,0,1,married_couple,108200,1,1,Middle,0.0
3402,1621,3403,0,Married,Male,White,33,0,1,1,married_couple,108200,1,1,Middle,1.0
3403,1621,3404,0,Single,Female,White,2,0,0,0,married_couple,108200,1,1,Middle,0.0
3404,1622,3405,1,Single,Female,White,28,0,0,1,unmarried_couple,109600,1,0,Middle,0.0
3405,1622,3406,0,Single,Male,Black,25,0,0,1,unmarried_couple,109600,1,0,Middle,0.0
3406,1623,3407,1,Single,Male,White,30,1,1,1,single_Male_head_of_household,48500,1,0,Top,0.0
3407,1624,3408,1,Married,Female,Asian,34,0,1,1,married_couple,107800,0,1,Top,1.0
3408,1624,3409,0,Married,Male,Asian,30,0,0,1,married_couple,107800,0,1,Top,0.0
3409,1624,3410,0,Single,Female,Asian,6,0,1,0,married_couple,107800,0,1,Top,0.0
3410,1624,3411,0,Single,Male,Asian,3,0,1,0,married_couple,107800,0,1,Top,0.0
3411,1625,3412,1,Single,Female,White,32,0,1,1,unmarried_couple,94000,1,0,Top,0.0
3412,1625,3413,0,Single,Male,White,26,0,1,1,unmarried_couple,94000,1,0,Top,0.0
3413,1626,3414,1,Single,Male,Black,31,0,0,1,single_Male_head_of_household,41200,1,0,Bottom,0.0
3414,1627,3415,1,Married,Female,Asian,33,1,1,1,married_couple,93600,0,1,Top,0.0
3415,1627,3416,0,Married,Male,White,33,1,1,1,married_couple,93600,0,1,Top,1.0
3416,1627,3417,0,Single,Female,Asian,7,0,1,0,married_couple,93600,0,1,Top,0.0
3417,1627,3418,0,Single,Male,Asian,7,0,1,0,married_couple,93600,0,1,Top,0.0
3418,1628,3419,1,Single,Female,White,33,1,0,1,unmarried_couple,123200,1,0,Top,1.0
3419,1628,3420,0,Single,Male,White,34,0,1,1,unmarried_couple,123200,1,0,Top,0.0
3420,1629,3421,1,Single,Female,Black,25,0,1,1,unmarried_couple,96000,1,0,Top,1.0
3421,1629,3422,0,Single,Male,White,32,1,0,1,unmarried_couple,96000,1,0,Top,0.0
3422,1629,3423,0,Single,Female,Black,5,0,1,0,unmarried_couple,96000,1,0,Top,0.0
3423,1629,3424,0,Single,Male,Black,3,0,0,0,unmarried_couple,96000,1,0,Top,0.0
3424,1630,3425,1,Single,Male,White,34,1,0,1,single_Male_head_of_household,46300,1,0,Top,1.0
3425,1630,3426,0,Single,Female,White,4,0,1,0,single_Male_head_of_household,46300,1,0,Top,0.0
3426,1631,3427,1,Single,Male,Black,33,0,0,1,single_Male_head_of_household,50600,0,0,Middle,0.0
3427,1632,3428,1,Married,Female,Asian,32,1,0,1,married_couple,103400,1,1,Top,0.0
3428,1632,3429,0,Married,Male,Asian,34,0,1,1,married_couple,103400,1,1,Top,0.0
3429,1632,3430,0,Single,Male,Asian,7,0,0,0,married_couple,103400,1,1,Top,0.0
3430,1633,3431,1,Single,Female,Asian,31,1,0,1,single_Female_head_of_household,50100,1,0,Top,0.0
3431,1634,3432,1,Single,Female,White,34,0,1,1,unmarried_couple,97400,0,0,Middle,0.0
3432,1634,3433,0,Single,Male,White,29,1,0,1,unmarried_couple,97400,0,0,Middle,0.0
3433,1635,3434,1,Single,Female,Asian,33,0,0,1,unmarried_couple,119000,1,0,Top,0.0
3434,1635,3435,0,Single,Male,White,32,1,1,1,unmarried_couple,119000,1,0,Top,0.0
3435,1636,3436,1,Married,Female,Black,29,1,1,1,married_couple,91000,0,1,Middle,1.0
3436,1636,3437,0,Married,Male,White,32,1,1,1,married_couple,91000,0,1,Middle,0.0
3437,1636,3438,0,Single,Female,Black,7,0,1,0,married_couple,91000,0,1,Middle,0.0
3438,1637,3439,1,Single,Male,White,31,0,1,1,single_Male_head_of_household,50800,0,0,Top,0.0
3439,1638,3440,1,Single,Female,White,33,1,1,1,single_Female_head_of_household,51200,0,0,Top,0.0
3440,1638,3441,0,Single,Male,White,5,0,1,0,single_Female_head_of_household,51200,0,0,Top,0.0
3441,1639,3442,1,Single,Female,White,33,1,1,1,unmarried_couple,104800,1,0,Top,0.0
3442,1639,3443,0,Single,Male,White,32,1,1,1,unmarried_couple,104800,1,0,Top,0.0
3443,1639,3444,0,Single,Male,White,7,0,1,0,unmarried_couple,104800,1,0,Top,0.0
3444,1639,3445,0,Single,Male,White,7,0,0,0,unmarried_couple,104800,1,0,Top,0.0
3445,1640,3446,1,Single,Female,White,28,1,1,1,unmarried_couple,101400,1,0,Bottom,1.0
3446,1640,3447,0,Single,Male,Asian,34,1,1,1,unmarried_couple,101400,1,0,Bottom,1.0
3447,1640,3448,0,Single,Male,White,5,0,1,0,unmarried_couple,101400,1,0,Bottom,0.0
3448,1640,3449,0,Single,Female,White,7,0,1,0,unmarried_couple,101400,1,0,Bottom,0.0
3449,1641,3450,1,Single,Female,Asian,31,1,1,1,unmarried_couple,90600,1,0,Top,0.0
3450,1641,3451,0,Single,Male,Asian,32,0,1,1,unmarried_couple,90600,1,0,Top,0.0
3451,1641,3452,0,Single,Female,Asian,4,0,1,0,unmarried_couple,90600,1,0,Top,0.0
3452,1642,3453,1,Single,Female,White,32,0,1,1,unmarried_couple,102200,1,0,Top,0.0
3453,1642,3454,0,Single,Male,Asian,29,0,0,1,unmarried_couple,102200,1,0,Top,0.0
3454,1642,3455,0,Single,Male,White,5,0,1,0,unmarried_couple,102200,1,0,Top,0.0
3455,1643,3456,1,Single,Male,Black,30,1,1,1,single_Male_head_of_household,46100,0,0,Top,1.0
3456,1643,3457,0,Single,Male,Black,7,0,0,0,single_Male_head_of_household,46100,0,0,Top,0.0
3457,1644,3458,1,Single,Female,Black,32,0,1,1,unmarried_couple,110800,0,0,Top,1.0
3458,1644,3459,0,Single,Male,White,28,1,1,1,unmarried_couple,110800,0,0,Top,0.0
3459,1644,3460,0,Single,Male,Black,2,0,1,0,unmarried_couple,110800,0,0,Top,0.0
3460,1644,3461,0,Single,Male,Black,7,0,1,0,unmarried_couple,110800,0,0,Top,0.0
3461,1645,3462,1,Single,Female,White,25,1,1,1,unmarried_couple,109400,1,0,Top,0.0
3462,1645,3463,0,Single,Male,White,30,0,1,1,unmarried_couple,109400,1,0,Top,0.0
3463,1646,3464,1,Single,Female,White,34,0,1,1,unmarried_couple,108000,0,0,Bottom,0.0
3464,1646,3465,0,Single,Male,Asian,32,1,1,1,unmarried_couple,108000,0,0,Bottom,1.0
3465,1646,3466,0,Single,Male,White,4,0,0,0,unmarried_couple,108000,0,0,Bottom,0.0
3466,1647,3467,1,Single,Female,White,26,1,1,1,unmarried_couple,98000,1,0,Top,1.0
3467,1647,3468,0,Single,Male,White,32,0,1,1,unmarried_couple,98000,1,0,Top,0.0
3468,1648,3469,1,Single,Female,Black,31,1,1,1,unmarried_couple,102800,1,0,Top,0.0
3469,1648,3470,0,Single,Male,Asian,32,1,0,1,unmarried_couple,102800,1,0,Top,0.0
3470,1648,3471,0,Single,Female,Black,3,0,1,0,unmarried_couple,102800,1,0,Top,0.0
3471,1649,3472,1,Single,Male,White,31,0,1,1,single_Male_head_of_household,52600,1,0,Top,0.0
3472,1650,3473,1,Married,Female,White,31,0,1,1,married_couple,96000,1,1,Top,0.0
3473,1650,3474,0,Married,Male,White,33,0,1,1,married_couple,96000,1,1,Top,0.0
3474,1651,3475,1,Single,Female,Black,32,1,0,1,unmarried_couple,95800,0,0,Bottom,0.0
3475,1651,3476,0,Single,Male,White,33,1,1,1,unmarried_couple,95800,0,0,Bottom,1.0
3476,1652,3477,1,Single,Female,Asian,32,0,1,1,unmarried_couple,113400,0,0,Middle,0.0
3477,1652,3478,0,Single,Male,Asian,33,0,1,1,unmarried_couple,113400,0,0,Middle,0.0
3478,1653,3479,1,Single,Male,White,34,0,0,1,single_Male_head_of_household,53400,1,0,Top,1.0
3479,1654,3480,1,Single,Male,White,30,1,1,1,single_Male_head_of_household,46900,1,0,Top,0.0
3480,1655,3481,1,Single,Female,White,32,1,1,1,unmarried_couple,96000,1,0,Middle,0.0
3481,1655,3482,0,Single,Male,White,33,1,1,1,unmarried_couple,96000,1,0,Middle,0.0
3482,1656,3483,1,Single,Female,White,31,1,1,1,unmarried_couple,101000,0,0,Middle,1.0
3483,1656,3484,0,Single,Male,White,31,1,1,1,unmarried_couple,101000,0,0,Middle,1.0
3484,1657,3485,1,Married,Female,Asian,30,0,1,1,married_couple,103800,1,1,Top,0.0
3485,1657,3486,0,Married,Male,White,30,1,0,1,married_couple,103800,1,1,Top,0.0
3486,1658,3487,1,Single,Male,White,30,0,1,1,single_Male_head_of_household,54100,0,0,Top,1.0
3487,1659,3488,1,Single,Female,Asian,31,1,1,1,unmarried_couple,111200,0,0,Top,0.0
3488,1659,3489,0,Single,Male,Asian,32,0,1,1,unmarried_couple,111200,0,0,Top,0.0
3489,1659,3490,0,Single,Female,Asian,7,0,1,0,unmarried_couple,111200,0,0,Top,0.0
3490,1659,3491,0,Single,Female,Asian,7,0,1,0,unmarried_couple,111200,0,0,Top,0.0
3491,1660,3492,1,Single,Female,White,27,0,1,1,unmarried_couple,98600,1,0,Top,0.0
3492,1660,3493,0,Single,Male,White,31,0,1,1,unmarried_couple,98600,1,0,Top,0.0
3493,1661,3494,1,Married,Female,White,30,1,1,1,married_couple,108200,0,1,Top,0.0
3494,1661,3495,0,Married,Male,White,30,0,1,1,married_couple,108200,0,1,Top,1.0
3495,1661,3496,0,Single,Female,White,7,0,1,0,married_couple,108200,0,1,Top,0.0
3496,1662,3497,1,Single,Female,White,30,1,1,1,unmarried_couple,107000,0,0,Middle,0.0
3497,1662,3498,0,Single,Male,White,32,0,1,1,unmarried_couple,107000,0,0,Middle,0.0
3498,1662,3499,0,Single,Male,White,5,0,0,0,unmarried_couple,107000,0,0,Middle,0.0
3499,1663,3500,1,Married,Female,Asian,30,1,1,1,married_couple,89000,1,1,Top,0.0
3500,1663,3501,0,Married,Male,White,30,0,0,1,married_couple,89000,1,1,Top,0.0
3501,1664,3502,1,Married,Female,White,25,0,1,1,married_couple,94800,1,1,Top,0.0
3502,1664,3503,0,Married,Male,Asian,28,0,0,1,married_couple,94800,1,1,Top,0.0
3503,1665,3504,1,Single,Male,White,31,1,0,1,single_Male_head_of_household,52200,0,0,Top,0.0
3504,1666,3505,1,Single,Male,White,31,0,1,1,single_Male_head_of_household,43300,0,0,Middle,1.0
3505,1667,3506,1,Single,Female,Asian,33,1,0,1,unmarried_couple,102800,1,0,Top,1.0
3506,1667,3507,0,Single,Male,White,26,0,1,1,unmarried_couple,102800,1,0,Top,1.0
3507,1668,3508,1,Single,Female,White,31,0,1,1,unmarried_couple,105200,0,0,Bottom,0.0
3508,1668,3509,0,Single,Male,White,26,0,1,1,unmarried_couple,105200,0,0,Bottom,1.0
3509,1668,3510,0,Single,Male,White,4,0,0,0,unmarried_couple,105200,0,0,Bottom,0.0
3510,1669,3511,1,Single,Female,Black,33,1,1,1,unmarried_couple,94600,1,0,Top,0.0
3511,1669,3512,0,Single,Male,White,33,0,0,1,unmarried_couple,94600,1,0,Top,1.0
3512,1670,3513,1,Married,Female,Black,30,1,0,1,married_couple,110600,0,1,Top,0.0
3513,1670,3514,0,Married,Male,Black,30,1,0,1,married_couple,110600,0,1,Top,1.0
3514,1670,3515,0,Single,Female,Black,6,0,0,0,married_couple,110600,0,1,Top,0.0
3515,1670,3516,0,Single,Female,Black,6,0,1,0,married_couple,110600,0,1,Top,0.0
3516,1671,3517,1,Single,Female,White,26,0,1,1,unmarried_couple,111400,0,0,Middle,0.0
3517,1671,3518,0,Single,Male,White,28,1,0,1,unmarried_couple,111400,0,0,Middle,0.0
3518,1672,3519,1,Married,Female,Black,32,1,1,1,married_couple,105800,0,1,Top,0.0
3519,1672,3520,0,Married,Male,White,31,0,1,1,married_couple,105800,0,1,Top,0.0
3520,1673,3521,1,Single,Female,Asian,32,1,1,1,unmarried_couple,95800,1,0,Top,0.0
3521,1673,3522,0,Single,Male,White,27,1,0,1,unmarried_couple,95800,1,0,Top,0.0
3522,1673,3523,0,Single,Female,Asian,6,0,1,0,unmarried_couple,95800,1,0,Top,0.0
3523,1674,3524,1,Single,Female,White,26,1,1,1,unmarried_couple,96000,1,0,Top,0.0
3524,1674,3525,0,Single,Male,White,32,0,0,1,unmarried_couple,96000,1,0,Top,0.0
3525,1675,3526,1,Single,Female,White,30,0,0,1,single_Female_head_of_household,42600,1,0,Bottom,0.0
3526,1676,3527,1,Single,Male,White,26,0,0,1,single_Male_head_of_household,42400,1,0,Top,1.0
3527,1677,3528,1,Single,Male,White,31,0,1,1,single_Male_head_of_household,54100,0,0,Top,0.0
3528,1678,3529,1,Single,Female,White,31,1,1,1,unmarried_couple,105800,1,0,Top,0.0
3529,1678,3530,0,Single,Male,Asian,31,0,1,1,unmarried_couple,105800,1,0,Top,0.0
3530,1678,3531,0,Single,Male,White,6,0,1,0,unmarried_couple,105800,1,0,Top,0.0
3531,1679,3532,1,Single,Female,White,26,0,1,1,unmarried_couple,109400,1,0,Middle,1.0
3532,1679,3533,0,Single,Male,White,32,1,1,1,unmarried_couple,109400,1,0,Middle,0.0
3533,1680,3534,1,Single,Female,White,31,0,1,1,single_Female_head_of_household,45100,1,0,Top,1.0
3534,1680,3535,0,Single,Female,White,6,0,1,0,single_Female_head_of_household,45100,1,0,Top,0.0
3535,1681,3536,1,Single,Male,White,31,0,0,1,single_Male_head_of_household,57400,0,0,Bottom,0.0
3536,1682,3537,1,Single,Female,Black,31,1,1,1,unmarried_couple,111800,1,0,Middle,0.0
3537,1682,3538,0,Single,Male,White,30,1,1,1,unmarried_couple,111800,1,0,Middle,1.0
3538,1682,3539,0,Single,Male,Black,6,0,1,0,unmarried_couple,111800,1,0,Middle,0.0
3539,1682,3540,0,Single,Female,Black,4,0,1,0,unmarried_couple,111800,1,0,Middle,0.0
3540,1683,3541,1,Single,Male,White,33,0,0,1,single_Male_head_of_household,48300,1,0,Top,0.0
3541,1684,3542,1,Single,Male,White,29,0,1,1,single_Male_head_of_household,56800,0,0,Middle,0.0
3542,1685,3543,1,Single,Male,White,32,0,0,1,single_Male_head_of_household,45600,0,0,Bottom,0.0
3543,1686,3544,1,Single,Female,White,25,1,1,1,single_Female_head_of_household,51500,0,0,Top,0.0
3544,1687,3545,1,Married,Female,White,26,1,0,1,married_couple,104600,0,1,Top,1.0
3545,1687,3546,0,Married,Male,Asian,31,1,1,1,married_couple,104600,0,1,Top,1.0
3546,1688,3547,1,Single,Female,White,31,0,0,1,unmarried_couple,93200,0,0,Top,0.0
3547,1688,3548,0,Single,Male,White,31,0,1,1,unmarried_couple,93200,0,0,Top,1.0
3548,1688,3549,0,Single,Female,White,5,0,1,0,unmarried_couple,93200,0,0,Top,0.0
3549,1688,3550,0,Single,Male,White,4,0,1,0,unmarried_couple,93200,0,0,Top,0.0
3550,1689,3551,1,Single,Female,White,33,0,1,1,unmarried_couple,93600,0,0,Top,0.0
3551,1689,3552,0,Single,Male,White,30,1,1,1,unmarried_couple,93600,0,0,Top,0.0
3552,1689,3553,0,Single,Female,White,6,0,1,0,unmarried_couple,93600,0,0,Top,0.0
3553,1690,3554,1,Single,Female,White,30,0,1,1,single_Female_head_of_household,44200,0,0,Top,1.0
3554,1691,3555,1,Single,Male,Asian,32,0,0,1,single_Male_head_of_household,40700,1,0,Top,0.0
3555,1692,3556,1,Married,Female,Asian,34,0,0,1,married_couple,99800,0,1,Top,1.0
3556,1692,3557,0,Married,Male,White,30,0,1,1,married_couple,99800,0,1,Top,0.0
3557,1692,3558,0,Single,Female,Asian,3,0,1,0,married_couple,99800,0,1,Top,0.0
3558,1693,3559,1,Single,Female,Asian,30,1,1,1,unmarried_couple,112000,1,0,Middle,0.0
3559,1693,3560,0,Single,Male,White,32,0,1,1,unmarried_couple,112000,1,0,Middle,0.0
3560,1694,3561,1,Single,Female,Asian,31,0,1,1,unmarried_couple,102600,1,0,Bottom,0.0
3561,1694,3562,0,Single,Male,White,30,1,0,1,unmarried_couple,102600,1,0,Bottom,0.0
3562,1695,3563,1,Single,Male,White,27,0,0,1,single_Male_head_of_household,50600,1,0,Middle,0.0
3563,1696,3564,1,Single,Female,White,33,1,1,1,unmarried_couple,111200,1,0,Top,0.0
3564,1696,3565,0,Single,Male,White,27,1,0,1,unmarried_couple,111200,1,0,Top,0.0
3565,1697,3566,1,Married,Female,White,31,1,1,1,married_couple,109000,1,1,Top,0.0
3566,1697,3567,0,Married,Male,White,27,0,1,1,married_couple,109000,1,1,Top,0.0
3567,1698,3568,1,Married,Female,White,33,0,1,1,married_couple,107800,1,1,Middle,1.0
3568,1698,3569,0,Married,Male,Black,28,1,0,1,married_couple,107800,1,1,Middle,1.0
3569,1698,3570,0,Single,Male,White,4,0,1,0,married_couple,107800,1,1,Middle,0.0
3570,1698,3571,0,Single,Male,White,3,0,1,0,married_couple,107800,1,1,Middle,0.0
3571,1699,3572,1,Single,Male,Asian,31,0,1,1,single_Male_head_of_household,52000,1,0,Top,0.0
3572,1700,3573,1,Married,Female,White,31,1,1,1,married_couple,92200,0,1,Top,1.0
3573,1700,3574,0,Married,Male,White,28,0,1,1,married_couple,92200,0,1,Top,0.0
3574,1700,3575,0,Single,Female,White,5,0,1,0,married_couple,92200,0,1,Top,0.0
3575,1701,3576,1,Single,Female,White,25,0,1,1,unmarried_couple,92200,1,0,Bottom,1.0
3576,1701,3577,0,Single,Male,White,32,1,1,1,unmarried_couple,92200,1,0,Bottom,1.0
3577,1701,3578,0,Single,Female,White,5,0,1,0,unmarried_couple,92200,1,0,Bottom,0.0
3578,1702,3579,1,Single,Male,White,25,1,0,1,single_Male_head_of_household,45400,1,0,Bottom,0.0
3579,1703,3580,1,Single,Female,White,33,0,0,1,unmarried_couple,99200,1,0,Top,0.0
3580,1703,3581,0,Single,Male,White,32,0,0,1,unmarried_couple,99200,1,0,Top,0.0
3581,1704,3582,1,Single,Male,White,27,1,0,1,single_Male_head_of_household,59300,1,0,Top,0.0
3582,1705,3583,1,Single,Male,White,29,0,0,1,single_Male_head_of_household,47200,1,0,Top,0.0
3583,1706,3584,1,Married,Female,Asian,25,1,1,1,married_couple,91200,1,1,Top,0.0
3584,1706,3585,0,Married,Male,White,34,1,1,1,married_couple,91200,1,1,Top,0.0
3585,1707,3586,1,Married,Female,White,29,1,1,1,married_couple,96200,1,1,Top,0.0
3586,1707,3587,0,Married,Male,White,30,1,0,1,married_couple,96200,1,1,Top,1.0
3587,1707,3588,0,Single,Male,White,2,0,1,0,married_couple,96200,1,1,Top,0.0
3588,1707,3589,0,Single,Male,White,5,0,0,0,married_couple,96200,1,1,Top,0.0
3589,1708,3590,1,Single,Female,White,32,1,0,1,unmarried_couple,101200,1,0,Bottom,0.0
3590,1708,3591,0,Single,Male,White,29,1,1,1,unmarried_couple,101200,1,0,Bottom,0.0
3591,1709,3592,1,Single,Male,White,27,0,1,1,single_Male_head_of_household,54100,0,0,Top,0.0
3592,1710,3593,1,Single,Male,White,30,1,1,1,single_Male_head_of_household,44300,1,0,Bottom,0.0
3593,1711,3594,1,Single,Male,White,30,1,0,1,single_Male_head_of_household,58800,0,0,Top,0.0
3594,1712,3595,1,Single,Female,White,32,1,1,1,unmarried_couple,100600,0,0,Top,0.0
3595,1712,3596,0,Single,Male,White,33,0,1,1,unmarried_couple,100600,0,0,Top,1.0
3596,1712,3597,0,Single,Male,White,3,0,0,0,unmarried_couple,100600,0,0,Top,0.0
3597,1713,3598,1,Single,Female,Asian,30,1,1,1,unmarried_couple,111800,1,0,Top,0.0
3598,1713,3599,0,Single,Male,White,27,0,0,1,unmarried_couple,111800,1,0,Top,0.0
3599,1714,3600,1,Single,Male,White,28,0,1,1,single_Male_head_of_household,49400,1,0,Top,0.0
